#index,parent,depth,isLeaf,left,bottom,width,height
0,4294967295,0,0,0,0,0.661565,1
1,0,1,1,0,0,0.0752391,0.15284
2,0,1,1,0,0.15284,0.151001,0.0916248
3,0,1,1,0.0752391,0,0.0757616,0.15284
4,0,1,1,0,0.244465,0.115141,0.118253
5,0,1,1,0,0.362718,0.0635528,0.130054
6,0,1,1,0.0635528,0.362718,0.102237,0.130054
7,0,1,1,0.115141,0.244465,0.0506487,0.118253
8,0,1,1,0.16579,0.244465,0.0649094,0.0735105
9,0,1,1,0.16579,0.317976,0.109533,0.174797
10,0,1,1,0.275323,0.317976,0.057222,0.174797
11,0,1,1,0.230699,0.244465,0.101845,0.0735105
12,0,1,1,0.151001,0,0.0719231,0.120748
13,0,1,1,0.151001,0.120748,0.0639035,0.123717
14,0,1,1,0.214904,0.120748,0.11764,0.123717
15,0,1,1,0.222924,0,0.109621,0.120748
16,0,1,1,0,0.492772,0.113427,0.0934625
17,0,1,1,0,0.586235,0.0810917,0.148949
18,0,1,1,0.0810917,0.586235,0.044768,0.148949
19,0,1,1,0.12586,0.586235,0.0565632,0.148949
20,0,1,1,0.113427,0.492772,0.068996,0.0934625
21,0,1,1,0,0.735184,0.102484,0.134027
22,0,1,1,0,0.869211,0.0746442,0.130789
23,0,1,1,0.0746442,0.869211,0.0795288,0.130789
24,0,1,1,0.102484,0.735184,0.0516889,0.134027
25,0,1,1,0.154173,0.735184,0.0935317,0.157741
26,0,1,1,0.154173,0.892925,0.056682,0.107075
27,0,1,1,0.210855,0.892925,0.0691745,0.107075
28,0,1,1,0.280029,0.892925,0.0514613,0.107075
29,0,1,1,0.247705,0.735184,0.0837861,0.157741
30,0,1,1,0.182423,0.492772,0.0614154,0.136206
31,0,1,1,0.182423,0.628978,0.149068,0.106206
32,0,1,1,0.243838,0.492772,0.0876525,0.136206
33,0,1,1,0.331491,0.492772,0.0819488,0.159572
34,0,1,1,0.331491,0.652345,0.181163,0.0731741
35,0,1,1,0.41344,0.492772,0.0992144,0.159572
36,0,1,1,0.331491,0.725519,0.0790807,0.153494
37,0,1,1,0.331491,0.879013,0.0599001,0.120987
38,0,1,1,0.391391,0.879013,0.103464,0.120987
39,0,1,1,0.410571,0.725519,0.0842833,0.153494
40,0,1,1,0.494855,0.725519,0.0531145,0.154485
41,0,1,1,0.547969,0.725519,0.0342466,0.154485
42,0,1,1,0.494855,0.880004,0.0752024,0.119996
43,0,1,1,0.570057,0.880004,0.0915074,0.119996
44,0,1,1,0.582216,0.725519,0.0793487,0.154485
45,0,1,1,0.512654,0.492772,0.0474419,0.1334
46,0,1,1,0.512654,0.626173,0.0876181,0.0993463
47,0,1,1,0.600272,0.626173,0.0612925,0.0993463
48,0,1,1,0.560096,0.492772,0.101469,0.1334
49,0,1,1,0.332545,0,0.068837,0.161545
50,0,1,1,0.332545,0.161545,0.161773,0.0755274
51,0,1,1,0.401382,0,0.0929361,0.161545
52,0,1,1,0.332545,0.237072,0.0638006,0.111087
53,0,1,1,0.332545,0.348159,0.0824184,0.144614
54,0,1,1,0.414963,0.348159,0.0866981,0.144614
55,0,1,1,0.396345,0.237072,0.105316,0.111087
56,0,1,1,0.501661,0.237072,0.0526636,0.156567
57,0,1,1,0.501661,0.393639,0.159903,0.0991338
58,0,1,1,0.554325,0.237072,0.10724,0.156567
59,0,1,1,0.494318,0,0.117582,0.141097
60,0,1,1,0.494318,0.141097,0.103177,0.0959748
61,0,1,1,0.597495,0.141097,0.0640697,0.0959748
62,0,1,1,0.6119,0,0.0496647,0.141097
