#index,parent,depth,isLeaf,left,bottom,width,height
0,4294967295,0,0,0,0,0.661565,1
1,0,1,1,0,0,0.0735472,0.161687
2,0,1,1,0,0.161687,0.159553,0.0796251
3,0,1,1,0.0735472,0,0.0860054,0.161687
4,0,1,1,0,0.241312,0.108011,0.106006
5,0,1,1,0,0.347318,0.066675,0.14284
6,0,1,1,0.066675,0.347318,0.0983425,0.14284
7,0,1,1,0.108011,0.241312,0.0570061,0.106006
8,0,1,1,0.165018,0.241312,0.0715883,0.0797233
9,0,1,1,0.165018,0.321035,0.114298,0.169123
10,0,1,1,0.279316,0.321035,0.0537014,0.169123
11,0,1,1,0.236606,0.241312,0.0964115,0.0797233
12,0,1,1,0.159553,0,0.0684892,0.114289
13,0,1,1,0.159553,0.114289,0.0570333,0.127022
14,0,1,1,0.216586,0.114289,0.116431,0.127022
15,0,1,1,0.228042,0,0.104976,0.114289
16,0,1,1,0,0.490158,0.0686632,0.178849
17,0,1,1,0,0.669006,0.152442,0.0840345
18,0,1,1,0.0686632,0.592658,0.083779,0.0763481
19,0,1,1,0.0686632,0.490158,0.083779,0.102501
20,0,1,1,0,0.753041,0.0743593,0.104079
21,0,1,1,0,0.85712,0.099181,0.14288
22,0,1,1,0.099181,0.85712,0.0743239,0.14288
23,0,1,1,0.0743593,0.753041,0.0991457,0.104079
24,0,1,1,0.173505,0.753041,0.0594661,0.132523
25,0,1,1,0.173505,0.885564,0.102525,0.114436
26,0,1,1,0.27603,0.885564,0.0557402,0.114436
27,0,1,1,0.232971,0.753041,0.067066,0.132523
28,0,1,1,0.300037,0.753041,0.031733,0.132523
29,0,1,1,0.152442,0.490158,0.104512,0.122574
30,0,1,1,0.152442,0.612732,0.0600698,0.140309
31,0,1,1,0.212512,0.612732,0.119258,0.140309
32,0,1,1,0.256954,0.490158,0.0748161,0.122574
33,0,1,1,0.33177,0.490158,0.0834053,0.17393
34,0,1,1,0.33177,0.664088,0.179204,0.0681325
35,0,1,1,0.415175,0.490158,0.0957992,0.17393
36,0,1,1,0.33177,0.73222,0.0693315,0.159285
37,0,1,1,0.33177,0.891505,0.0706814,0.108495
38,0,1,1,0.402451,0.891505,0.0851759,0.108495
39,0,1,1,0.401102,0.73222,0.0865258,0.159285
40,0,1,1,0.487627,0.73222,0.0545456,0.150956
41,0,1,1,0.542173,0.73222,0.0389779,0.150956
42,0,1,1,0.487627,0.883177,0.0875737,0.116823
43,0,1,1,0.575201,0.883177,0.0863637,0.116823
44,0,1,1,0.581151,0.73222,0.0804138,0.150956
45,0,1,1,0.510975,0.490158,0.0393664,0.131063
46,0,1,1,0.510975,0.621221,0.0920096,0.110999
47,0,1,1,0.602984,0.621221,0.0585805,0.110999
48,0,1,1,0.550341,0.490158,0.111224,0.131063
49,0,1,1,0.333017,0,0.0549073,0.171201
50,0,1,1,0.333017,0.171201,0.157188,0.0744157
51,0,1,1,0.387925,0,0.10228,0.171201
52,0,1,1,0.333017,0.245617,0.0645943,0.109145
53,0,1,1,0.333017,0.354762,0.0768659,0.135396
54,0,1,1,0.409883,0.354762,0.0853485,0.135396
55,0,1,1,0.397612,0.245617,0.09762,0.109145
56,0,1,1,0.495232,0.245617,0.0506231,0.173473
57,0,1,1,0.495232,0.41909,0.166333,0.0710678
58,0,1,1,0.545855,0.245617,0.11571,0.173473
59,0,1,1,0.490205,0,0.100415,0.178077
60,0,1,1,0.490205,0.178077,0.17136,0.0675394
61,0,1,1,0.59062,0.0921519,0.0709451,0.0859254
62,0,1,1,0.59062,0,0.0709451,0.0921519
