#index,parent,depth,isLeaf,left,bottom,width,height
0,4294967295,0,0,0,0,0.661565,1
1,0,1,1,0,0,0.0768645,0.107698
2,0,1,1,0,0.107698,0.0859787,0.160658
3,0,1,1,0.0859787,0.107698,0.0657036,0.160658
4,0,1,1,0.0768645,0,0.0748178,0.107698
5,0,1,1,0,0.268356,0.0843173,0.0702933
6,0,1,1,0,0.338649,0.104266,0.149393
7,0,1,1,0.104266,0.338649,0.0514772,0.149393
8,0,1,1,0.0843173,0.268356,0.0714258,0.0702933
9,0,1,1,0.155743,0.268356,0.125957,0.168388
10,0,1,1,0.155743,0.436744,0.172354,0.051298
11,0,1,1,0.2817,0.268356,0.0463975,0.168388
12,0,1,1,0.151682,0,0.0897956,0.0848244
13,0,1,1,0.151682,0.0848244,0.0897956,0.0848244
14,0,1,1,0.151682,0.169649,0.176415,0.0987073
15,0,1,1,0.241478,0,0.0866196,0.169649
16,0,1,1,0,0.488042,0.0844196,0.12475
17,0,1,1,0,0.612792,0.106733,0.12873
18,0,1,1,0.106733,0.612792,0.0717261,0.12873
19,0,1,1,0.0844196,0.488042,0.0940395,0.12475
20,0,1,1,0,0.741522,0.024786,0.186754
21,0,1,1,0.024786,0.741522,0.0457689,0.186754
22,0,1,1,0,0.928277,0.143077,0.0717233
23,0,1,1,0.0705549,0.818183,0.072522,0.110094
24,0,1,1,0.0705549,0.741522,0.072522,0.0766605
25,0,1,1,0.143077,0.741522,0.0963772,0.170515
26,0,1,1,0.143077,0.912038,0.0568001,0.0879622
27,0,1,1,0.199877,0.912038,0.0793531,0.0879622
28,0,1,1,0.27923,0.912038,0.0540158,0.0879622
29,0,1,1,0.239454,0.741522,0.0937918,0.170515
30,0,1,1,0.178459,0.488042,0.0534985,0.150158
31,0,1,1,0.178459,0.6382,0.154787,0.103322
32,0,1,1,0.231958,0.488042,0.101288,0.150158
33,0,1,1,0.333246,0.488042,0.0926986,0.163279
34,0,1,1,0.333246,0.651321,0.197397,0.0780415
35,0,1,1,0.425945,0.488042,0.104698,0.163279
36,0,1,1,0.333246,0.729363,0.105734,0.171872
37,0,1,1,0.333246,0.901235,0.0629861,0.0987653
38,0,1,1,0.396232,0.901235,0.10787,0.0987653
39,0,1,1,0.43898,0.729363,0.0651219,0.171872
40,0,1,1,0.504102,0.729363,0.0270375,0.159427
41,0,1,1,0.531139,0.729363,0.0393273,0.159427
42,0,1,1,0.504102,0.88879,0.0775201,0.11121
43,0,1,1,0.581622,0.88879,0.0799426,0.11121
44,0,1,1,0.570467,0.729363,0.0497736,0.159427
45,0,1,1,0.62024,0.729363,0.0413243,0.159427
46,0,1,1,0.530643,0.488042,0.0525994,0.148534
47,0,1,1,0.530643,0.636576,0.0599177,0.0927868
48,0,1,1,0.590561,0.636576,0.0710038,0.0927868
49,0,1,1,0.583243,0.488042,0.0783221,0.148534
50,0,1,1,0.328098,0,0.102655,0.158896
51,0,1,1,0.328098,0.158896,0.173711,0.0762755
52,0,1,1,0.430752,0,0.0710567,0.158896
53,0,1,1,0.328098,0.235171,0.105884,0.1596
54,0,1,1,0.328098,0.394771,0.179082,0.0932711
55,0,1,1,0.433982,0.235171,0.0731982,0.1596
56,0,1,1,0.50718,0.235171,0.0437063,0.147376
57,0,1,1,0.50718,0.382547,0.154385,0.105495
58,0,1,1,0.550886,0.235171,0.110678,0.147376
59,0,1,1,0.501809,0,0.112998,0.144567
60,0,1,1,0.501809,0.144567,0.0873116,0.0906037
61,0,1,1,0.58912,0.144567,0.0724443,0.0906037
62,0,1,1,0.614807,0,0.0467578,0.144567
