#index,parent,depth,isLeaf,left,bottom,width,height
0,4294967295,0,0,0,0,0.661565,1
1,0,1,1,0,0,0.0552818,0.116556
2,0,1,1,0,0.116556,0.0963242,0.165883
3,0,1,1,0.0963242,0.116556,0.0553908,0.165883
4,0,1,1,0.0552818,0,0.0418952,0.116556
5,0,1,1,0.0971769,0,0.0545381,0.116556
6,0,1,1,0,0.282439,0.12105,0.174249
7,0,1,1,0,0.456689,0.15123,0.0401232
8,0,1,1,0.12105,0.282439,0.0301796,0.174249
9,0,1,1,0.15123,0.282439,0.131318,0.165245
10,0,1,1,0.15123,0.447685,0.181152,0.049127
11,0,1,1,0.282547,0.282439,0.0498343,0.165245
12,0,1,1,0.151715,0,0.0854184,0.0811844
13,0,1,1,0.151715,0.0811844,0.0854184,0.0893028
14,0,1,1,0.151715,0.170487,0.180667,0.111952
15,0,1,1,0.237133,0,0.0952483,0.170487
16,0,1,1,0,0.496812,0.0767318,0.115605
17,0,1,1,0,0.612416,0.10954,0.132417
18,0,1,1,0.10954,0.612416,0.0709173,0.132417
19,0,1,1,0.0767318,0.496812,0.103725,0.115605
20,0,1,1,0,0.744833,0.0670552,0.0706682
21,0,1,1,0,0.815502,0.0670552,0.10945
22,0,1,1,0,0.924951,0.130902,0.075049
23,0,1,1,0.0670552,0.744833,0.0330464,0.180118
24,0,1,1,0.100102,0.744833,0.0308005,0.180118
25,0,1,1,0.130902,0.744833,0.0902148,0.170711
26,0,1,1,0.130902,0.915545,0.0578191,0.0844555
27,0,1,1,0.188721,0.915545,0.0680828,0.0844555
28,0,1,1,0.256804,0.915545,0.0667143,0.0844555
29,0,1,1,0.221117,0.744833,0.102401,0.170711
30,0,1,1,0.180457,0.496812,0.0486805,0.14542
31,0,1,1,0.180457,0.642232,0.143061,0.102602
32,0,1,1,0.229138,0.496812,0.0943806,0.14542
33,0,1,1,0.323518,0.496812,0.0817737,0.183739
34,0,1,1,0.323518,0.680551,0.186979,0.0809751
35,0,1,1,0.405292,0.496812,0.105205,0.183739
36,0,1,1,0.323518,0.761526,0.0957244,0.20073
37,0,1,1,0.323518,0.962256,0.151576,0.0377441
38,0,1,1,0.419243,0.761526,0.0558512,0.20073
39,0,1,1,0.475094,0.761526,0.131811,0.110482
40,0,1,1,0.475094,0.872008,0.0358945,0.127992
41,0,1,1,0.510988,0.872008,0.0483108,0.127992
42,0,1,1,0.559299,0.872008,0.0627589,0.127992
43,0,1,1,0.622058,0.872008,0.0395065,0.127992
44,0,1,1,0.606905,0.761526,0.0546597,0.110482
45,0,1,1,0.510497,0.496812,0.0815795,0.0743791
46,0,1,1,0.510497,0.571191,0.0815795,0.114402
47,0,1,1,0.510497,0.685593,0.0802903,0.0759333
48,0,1,1,0.590787,0.685593,0.0707772,0.0759333
49,0,1,1,0.592077,0.496812,0.069488,0.188781
50,0,1,1,0.332382,0,0.0724348,0.202642
51,0,1,1,0.332382,0.202642,0.14102,0.0786799
52,0,1,1,0.404817,0,0.0685849,0.202642
53,0,1,1,0.332382,0.281322,0.110756,0.21549
54,0,1,1,0.443137,0.281322,0.0616799,0.21549
55,0,1,1,0.504817,0.281322,0.0674147,0.174014
56,0,1,1,0.504817,0.455336,0.156747,0.0414758
57,0,1,1,0.572232,0.281322,0.0893327,0.174014
58,0,1,1,0.473401,0,0.127308,0.118702
59,0,1,1,0.473401,0.118702,0.0963026,0.16262
60,0,1,1,0.569704,0.118702,0.0445977,0.16262
61,0,1,1,0.614302,0.118702,0.0472629,0.16262
62,0,1,1,0.60071,0,0.0608549,0.118702
